hhid,region,urbrur,hhsize,land_ownership,land_area,landcul,landless,TLU_total,thhagasset,hhdurval,wealth,wealth_urb,wealth_rur,femhead,agehead,hhlabor,flabor,flaborshare,educadult,educhead,d_mobile,d_computer,d_internet,electricity,ownhome,distprschool,distsecschool,disthealth,distbus,distroad,distbank,distpost,agrassetNT,agrassetT,pcexpusd,exppcday,hhdurvalimp_tech,MVadoption,mixed_crop,erosion,anti_erosion,shock_1,shock_2,shock_3,shock_4,shock_5,shock_6,shock_7,shock_8,shock_9,shock_10,shock_11,shock_12,shock_13,shock_14,shock_15,shock_16,shock_17,shock_18,shock_19,m_10km,m_15km,m_20km,food_insecur,dummy_erosion,distextension_servoffice,distperiodic_market,distpermanent_market,dcrop_prod,rainfall2,rainfall3,distrib_rainfall3,length_heatperiod2,length_heatperiod3,more_drought1,more_floods1,delay_rainy_season1,earlierend_rainy_season1,pl,poor,dsmall,l1_precip_z,precip_z_neg,precip_z_pos,precip_z_low,precip_z_high,precip_z_low_yrbefore,precip_z_high_yrbefore,precip_z_neg_yrbefore,precip_z_pos_yrbefore,extra_temp_max29,l1_extra_temp29,modern_inputs_1,ln_farmsize,ln_areacultiv,ln_educ,ageheadsqure,logage,logagehead2,ln_hhsize,ln_distextension_servoffice,ln_distpermanent_market,ln_total_livstocksize,tractor,cooperative,field_help,irrig_programme,dum_cropresid,dum_organ_fert,dum_inorgan_fert,dum_subjective_neg_affect,sandy_soil,loamy_soil,clay_soil,hill_topog,plain_topog,gentleslope_topog,steepslope_topog,valley_topog,modern_inputs
15313,6,2,8,1,5.5,5.5,0,2.5099998,278750,745000,-.37117028,0,-.17469689,0,32,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,11,0,759.02429,2.0795186,405000,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,65,7,65,0,0,1,1,0,0,1,1,1,1,176621.91,0,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,1.8718022,1.8718022,0,1024,3.4965076,6.9324479,2.1972246,4.1896548,4.1896548,1.2556159,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0
15314,6,2,9,1,3,1,0,1.4100001,320400,710000,-.43994984,0,-.25069469,0,40,1,1,1,0,0,1,0,0,0,1,0,0,0,19.5,62,62,62,11,0,255.73842,.7006532,370000,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,34384,52936,92035,0,0,60,62,7,1,1,0,1,0,1,0,1,1,0,182635.2,1,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,1.3862944,.69314718,0,1600,3.713572,7.3783836,2.3025851,4.1108737,2.0794415,.87962681,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
15314,6,2,8,1,7.1219001,7.1219001,0,1.5,276300,1375000,-.25312823,0,-.098708972,0,43,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,9,0,432.97379,1.1862296,1035000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,65,7,65,1,1,0,1,0,1,1,0,1,1,176621.91,0,0,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,2.0945642,2.0945642,0,1849,3.7841897,7.5229411,2.1972246,4.1896548,4.1896548,.91629076,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15315,6,2,5,1,1.8311,1.8311,0,0,111750,341500,-.52025372,0,-.32959369,0,27,1,1,1,0,0,0,0,0,0,1,0,0,0,19.5,62,62,62,4,0,279.91086,.76687908,341500,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34384,52936,92035,0,0,60,62,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,1.0406653,1.0406653,0,729,3.3322046,6.5930448,1.7917595,4.1108737,2.0794415,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15315,6,2,5,0,2,0,1,1.7099999,278500,540000,-.39922786,0,-.21812481,0,32,1,1,1,0,0,0,0,0,0,1,65,35,65,7,65,65,65,11,0,596.78503,1.6350275,540000,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,1,65,7,65,1,0,1,0,0,1,0,0,0,1,176621.91,0,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,1.0986123,0,0,1024,3.4965076,6.9324479,1.7917595,4.1896548,4.1896548,.9969486,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
15316,6,2,6,1,8.4659004,8.4659004,0,.89999998,244700,1847500,-.34380347,0,-.17832507,0,67,1,1,1,0,0,1,0,0,0,1,0,0,0,19.5,62,62,62,8,0,324.03238,.88775992,1167500,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,60,62,7,1,0,0,1,0,1,1,0,1,1,182635.2,0,0,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,2.2476959,2.2476959,0,4489,4.2195077,8.4096079,1.9459101,4.1108737,2.0794415,.64185387,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
15316,6,2,4,1,4.0299001,4.0299001,0,1.26,220500,0,-.48843074,0,-.25516108,0,70,1,0,0,0,0,0,0,0,0,1,65,35,65,7,65,65,65,10,0,469.29419,1.2857375,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,1,1,65,7,65,0,1,0,1,0,1,1,1,1,1,176621.91,0,1,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,1.6154001,1.6154001,0,4900,4.2626801,8.4971943,1.6094379,4.1896548,4.1896548,.81536484,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15317,6,2,4,1,1,1,0,1.7,181500,0,-.53460509,0,-.35370034,0,38,1,1,1,0,0,0,0,0,0,1,0,0,0,19.5,62,62,62,6,0,204.27544,.55965871,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34384,52936,92035,0,0,60,62,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,1,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,.69314718,.69314718,0,1444,3.6635616,7.2758646,1.6094379,4.1108737,2.0794415,.9932518,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15318,6,2,12,1,8.052,8.052,0,6.6900001,401750,717000,-.43994984,0,-.25069469,0,47,1,1,1,0,0,1,0,0,0,1,0,0,0,19.5,62,62,62,14,0,170.86993,.46813682,377000,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,60,62,7,1,0,1,1,0,1,0,1,1,0,182635.2,1,0,.47472537,0,1,0,0,0,0,0,1,99.07589,91.356697,0,2.2029858,2.2029858,0,2209,3.871201,7.700748,2.5649493,4.1108737,2.0794415,2.0399208,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
15318,6,2,12,1,7.4517002,7.4517002,0,7.96,478800,1033000,-.31002498,0,-.18108855,0,53,1,1,1,0,0,1,0,0,0,1,65,35,65,7,65,65,65,18,0,494.09689,1.3536901,1033000,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34384,52936,92035,0,0,65,7,65,1,1,0,1,0,1,1,0,1,1,176621.91,0,0,1.0018119,0,1,0,0,0,1,0,1,124.7681,120.39439,0,2.1343677,2.1343677,0,2809,3.9889841,7.9409399,2.5649493,4.1896548,4.1896548,2.1927702,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15401,6,2,4,1,12.8696,12.8696,0,0,98000,1330000,-.27483428,0,-.10587809,0,46,1,1,1,0,0,1,0,0,0,1,0,0,75,7,75,0,75,4,0,613.78046,1.6815903,820000,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,50451,77088,103576,0,0,75,0,7,1,1,0,1,0,1,1,0,1,1,182635.2,0,0,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,2.6296995,2.6296995,0,2116,3.8501475,7.6577554,1.6094379,4.3307333,2.0794415,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
15401,6,2,5,0,15.8746,0,1,.64999998,129000,3199500,.46045843,0,.36276647,0,48,1,1,1,0,0,1,0,0,0,1,75,75,75,7,60,45,75,6,0,881.0177,2.4137471,2049500,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,50,7,7,1,1,0,0,1,0,1,0,1,1,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,2.8258095,0,0,2304,3.8918202,7.742836,1.7917595,3.9318256,2.0794415,.50077528,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15402,6,2,5,1,6.3985,5.9629002,0,.30000001,121750,5546500,1.0659122,0,4.7997079,0,32,1,1,1,9,9,1,0,0,0,1,0,0,75,7,75,0,75,5,0,557.93787,1.5285969,3608500,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,75,0,7,1,1,0,1,0,1,1,0,1,1,182635.2,0,1,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,2.0012772,1.9405961,2.3025851,1024,3.4965076,6.9324479,1.7917595,4.3307333,2.0794415,.26236427,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
15403,6,2,4,1,6.0525999,6.0525999,0,0,162500,2090500,-.049174141,0,.098314047,0,32,1,1,1,9,0,0,0,0,0,1,0,0,75,7,75,0,75,6,0,679.65021,1.8620554,1580500,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,50451,77088,103576,0,0,75,0,7,1,1,0,0,0,1,1,0,1,1,182635.2,0,0,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,1.9533963,1.9533963,0,1024,3.4965076,6.9324479,1.6094379,4.3307333,2.0794415,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
15403,6,2,5,0,7.8580999,0,1,.02,173500,1419500,-.19577749,0,-.076761506,0,34,1,1,1,9,0,1,0,0,0,1,75,75,75,7,60,45,75,8,0,778.00543,2.1315217,1079500,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,1,50,7,7,1,1,0,1,0,1,1,0,1,1,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,2.1813323,0,0,1156,3.5553482,7.0535855,1.7917595,3.9318256,2.0794415,.019802626,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15404,6,2,8,0,12.1532,0,1,.75,250000,1738000,-.23847714,0,-.080617033,1,45,1,1,1,9,0,1,0,0,0,1,0,0,75,7,75,0,75,8,0,269.13803,.73736447,1058000,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,75,0,7,1,0,0,0,0,0,1,0,1,1,182635.2,1,1,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,2.5766652,0,0,2025,3.8286414,7.6138186,2.1972246,4.3307333,2.0794415,.55961579,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0
15404,6,2,6,0,11.4011,0,1,.21000001,298500,3479000,.95574296,0,1.1851574,1,53,1,1,1,0,0,0,0,0,1,1,75,75,75,7,60,45,75,11,0,743.34882,2.036572,1555000,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,50451,77088,103576,0,1,50,7,7,1,1,0,1,0,1,1,1,1,1,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,2.5177851,0,0,2809,3.9889841,7.9409399,1.9459101,3.9318256,2.0794415,.19062036,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
15405,6,2,10,0,1.5235,0,1,0,353000,5675500,1.9409324,0,7.0208254,0,60,1,1,1,0,0,1,0,0,1,1,0,0,75,7,75,0,75,13,0,359.43982,.9847666,1799500,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,75,0,7,1,0,0,0,0,1,1,0,1,1,182635.2,0,1,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,.92564684,0,0,3600,4.1108737,8.1889668,2.3978953,4.3307333,2.0794415,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
15405,6,2,16,0,.97439998,0,1,.2,328000,1086500,1.3755879,0,1.7701122,0,56,1,1,1,9,0,1,0,0,1,1,75,75,75,7,60,45,75,11,0,326.96863,.89580446,1034500,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50451,77088,103576,0,0,50,7,7,1,1,0,0,1,0,1,0,0,0,176621.91,1,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,.68026453,0,0,3136,4.0430512,8.0510225,2.8332133,3.9318256,2.0794415,.18232156,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15406,6,2,5,1,3.5053,3.5053,0,.80000001,234000,5000,-.48843074,0,-.25516108,1,55,1,1,1,0,0,1,0,0,0,0,75,75,75,7,60,45,75,11,0,657.9917,1.802717,5000,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,1,1,50,7,7,1,1,0,1,0,1,0,0,0,0,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,1.5052545,1.5052545,0,3025,4.0253515,8.0149965,1.7917595,3.9318256,2.0794415,.58778667,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
15407,6,2,5,0,3.1752,0,1,.64999998,50000,2080000,-.1459946,0,.010601488,0,26,1,1,1,10.5,9,1,0,0,1,0,0,0,75,7,75,0,75,2,0,430.25162,1.1787715,1570000,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,75,0,7,1,1,0,1,0,0,1,0,1,1,182635.2,0,1,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,1.4291623,0,2.3025851,676,3.2958369,6.5176711,1.7917595,4.3307333,2.0794415,.50077528,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
15407,6,2,6,0,5.2438998,0,1,.5,176500,1086500,1.4182488,0,2.9114006,0,30,1,1,1,9,9,1,0,0,1,1,75,75,75,7,60,45,75,3,0,658.60461,1.8043962,3819500,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50451,77088,103576,0,0,50,7,7,1,1,0,1,0,0,1,0,1,1,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,1,1.831605,0,2.3025851,900,3.4339871,6.8035054,1.9459101,3.9318256,2.0794415,.4054651,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1
15409,6,2,5,1,18.985399,18.985399,0,.64999998,132000,2874000,-.1091388,0,.063134044,0,33,1,1,1,0,0,1,0,0,0,1,0,0,75,7,75,0,75,5,0,385.49741,1.0561572,2534000,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,50451,77088,103576,0,1,75,0,7,1,1,0,1,0,1,1,0,1,1,182635.2,0,0,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,2.995002,2.995002,0,1089,3.5263605,6.9939332,1.7917595,4.3307333,2.0794415,.50077528,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
15409,6,2,6,1,17.499001,17.499001,0,0,119000,1026500,-.36490721,0,-.14285389,0,33,1,1,1,0,0,1,0,0,0,1,75,75,75,7,60,45,75,5,0,549.97028,1.5067679,1026500,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,1,1,50,7,7,0,1,0,1,0,1,0,0,1,1,176621.91,0,0,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,2.9177167,2.9177167,0,1089,3.5263605,6.9939332,1.9459101,3.9318256,2.0794415,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
15411,6,2,6,1,6.0599999,6,0,.44999999,147000,751500,-.4501943,0,-.26987705,0,76,1,1,1,0,0,0,0,0,0,1,0,0,75,7,75,0,75,6,0,263.25851,.7212562,751500,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50451,77088,103576,0,0,75,0,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,1,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,1.954445,1.9459101,0,5776,4.3438053,8.6616402,1.9459101,4.3307333,2.0794415,.37156355,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
15411,6,2,5,0,11.7918,0,1,.029999999,259750,380000,-.4356018,0,-.22919753,0,72,1,1,1,9,0,0,0,0,0,1,75,75,75,7,60,45,75,12,0,572.10437,1.5674093,380000,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,50,7,7,1,1,0,1,1,0,1,0,1,1,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,2.5488043,0,0,5184,4.2904596,8.553525,1.7917595,3.9318256,2.0794415,.029558802,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0
15413,6,2,4,0,5.9516001,0,1,.30000001,275500,343000,-.52025372,0,-.32959369,0,26,1,1,1,0,0,0,0,0,0,1,0,0,75,7,75,0,75,10,0,301.54703,.82615626,343000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50451,77088,103576,0,0,75,0,7,1,1,0,1,0,1,1,0,1,1,182635.2,0,1,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,1.9389719,0,0,676,3.2958369,6.5176711,1.6094379,4.3307333,2.0794415,.26236427,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15414,6,2,5,1,5.3745999,5.3745999,0,1.15,264500,0,-.53460509,0,-.35370034,0,64,1,1,1,9,0,0,0,0,0,1,0,0,75,7,75,0,75,10,0,417.47516,1.1437676,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,75,0,7,0,1,0,1,0,0,1,0,1,1,182635.2,0,1,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,1.8523214,1.8523214,0,4096,4.1743875,8.3180103,1.7917595,4.3307333,2.0794415,.76546782,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
15414,6,2,4,1,4.6455998,4.6455998,0,2.45,290500,1716500,-.13278086,0,-.0023833869,0,67,1,0,0,9,0,1,0,0,0,1,75,75,75,7,60,45,75,10,0,481.5936,1.3194345,696500,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,50,7,7,0,1,0,1,0,1,1,1,1,1,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,1.7308764,1.7308764,0,4489,4.2195077,8.4096079,1.6094379,3.9318256,2.0794415,1.2383742,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
15416,6,2,7,1,7.4334002,7.4334002,0,2.6500001,204250,342000,-.52025372,0,-.32959369,0,70,1,1,1,0,0,0,0,0,0,1,0,0,75,7,75,0,75,8,0,285.72354,.78280425,342000,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50451,77088,103576,0,0,75,0,7,1,1,0,1,0,0,1,0,1,1,182635.2,1,0,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,2.1322,2.1322,0,4900,4.2626801,8.4971943,2.0794415,4.3307333,2.0794415,1.2947272,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
15416,6,2,7,0,7.2491002,0,1,0,150750,343500,-.42940971,0,-.21716711,0,70,1,1,1,0,0,0,0,0,0,1,75,75,75,7,60,45,75,7,0,359.07513,.98376751,343500,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,50,7,7,1,1,0,0,0,1,0,1,1,0,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,2.1101041,0,0,4900,4.2626801,8.4971943,2.0794415,3.9318256,2.0794415,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15417,6,2,5,1,7.2038002,7.2038002,0,0,72500,702500,-.45966932,0,-.28400436,0,23,1,1,1,0,0,0,0,0,0,1,0,0,75,7,75,0,75,3,0,214.65552,.58809733,702500,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,0,0,75,0,7,1,1,0,1,0,1,1,0,1,1,182635.2,1,0,.27312577,1,0,0,0,0,0,0,1,126.7088,121.53631,0,2.1045976,2.1045976,0,529,3.1780539,6.2728772,1.7917595,4.3307333,2.0794415,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
15417,6,2,8,1,3.3008001,0,0,0,152500,2096000,-.14668874,0,-.051258132,1,26,1,1,1,12,0,0,0,0,0,1,75,75,75,7,60,45,75,7,0,366.56219,1.00428,2096000,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50451,77088,103576,1,0,50,7,7,0,1,0,1,1,0,1,0,0,1,176621.91,0,1,1.0098088,0,1,0,0,0,1,0,1,140.14532,138.94453,0,1.458801,0,0,676,3.2958369,6.5176711,2.1972246,3.9318256,2.0794415,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
15501,6,2,6,1,21.775202,21.775202,0,.44999999,135250,3304000,.14107765,0,.32297915,0,32,1,1,1,9,0,1,0,0,0,1,0,0,7,7,7,7,7,5,0,433.08142,1.1865244,1876000,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,47726,80547,112120,0,0,0,7,7,1,1,0,0,1,0,0,0,0,0,182635.2,0,0,.41087046,1,0,0,0,0,0,0,1,109.96614,102.71109,0,3.1256723,3.1256723,0,1024,3.4965076,6.9324479,1.9459101,0,2.0794415,.37156355,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
15501,6,2,7,0,12.837501,0,1,.94999999,324050,2411500,.21198358,0,.21552148,0,35,1,1,1,9,0,1,0,0,0,1,0,0,0,7,60,0,0,11,0,299.08289,.81940514,1595500,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47726,80547,112120,1,1,50,7,7,1,0,0,1,1,0,1,0,1,1,176621.91,1,1,.70359957,0,1,0,0,0,0,0,1,125.41045,125.28083,0,2.6273823,0,0,1225,3.583519,7.1115122,2.0794415,3.9318256,2.0794415,.66782939,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
15502,6,2,18,1,13.8447,13.8447,0,.34,303750,3737000,.56713247,0,.9238655,0,77,1,1,1,9,0,1,0,0,0,1,0,0,7,7,7,7,7,11,0,235.56752,.64539045,2547000,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47726,80547,112120,0,0,0,7,7,1,1,0,0,1,0,0,0,0,0,182635.2,1,0,.41087046,1,0,0,0,0,0,0,1,109.96614,102.71109,1,2.6976428,2.6976428,0,5929,4.356709,8.6877794,2.9444389,0,2.0794415,.29266962,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1
15502,6,2,8,0,23.202099,0,1,0,313000,3636500,.86241013,0,2.7924654,0,39,1,1,1,9,0,1,0,0,0,1,0,0,0,7,60,0,0,11,1,542.36517,1.485932,2696500,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47726,80547,112120,0,0,50,7,7,1,0,1,1,0,0,1,1,1,1,176621.91,0,1,.70359957,0,1,0,0,0,0,0,1,125.41045,125.28083,0,3.1864393,0,0,1521,3.6888795,7.3277807,2.1972246,3.9318256,2.0794415,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
15503,6,2,7,1,6.4599004,6.1399002,0,0,146750,4294500,.20974135,0,.40304393,0,80,1,1,1,9,0,1,0,0,0,1,0,0,7,7,7,7,7,5,0,290.8967,.79697728,2186500,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47726,80547,112120,0,0,0,7,7,1,1,0,0,1,0,0,0,0,0,182635.2,1,0,.41087046,1,0,0,0,0,0,0,1,109.96614,102.71109,1,2.009542,1.9656988,0,6400,4.3944492,8.7642097,2.0794415,0,2.0794415,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
15503,6,2,7,1,41.306702,41.306702,0,2.4000001,250750,2175000,-.070903748,0,.053873509,0,90,1,1,1,9,0,1,0,0,0,1,0,0,0,7,60,0,0,11,0,523.66046,1.4346862,2045000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47726,80547,112120,0,0,50,7,7,1,0,1,0,0,1,0,0,1,0,176621.91,0,0,.70359957,0,1,0,0,0,0,0,1,125.41045,125.28083,0,3.7449455,3.7449455,0,8100,4.5108595,8.9997425,2.0794415,3.9318256,2.0794415,1.2237755,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15504,6,2,14,1,24.7307,7,0,0,75500,4366400,.32683975,0,.4209165,0,40,1,1,1,0,0,1,0,0,0,1,0,0,7,7,7,7,7,3,0,181.7457,.49793342,4026400,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,47726,80547,112120,0,0,0,7,7,1,1,0,0,1,0,0,0,0,0,182635.2,1,0,.41087046,1,0,0,0,0,0,0,1,109.96614,102.71109,0,3.2476847,2.0794415,0,1600,3.713572,7.3783836,2.7080503,0,2.0794415,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
15504,6,2,11,0,2.7767999,0,1,3.48,194500,2488000,-.058576889,0,.086821951,1,35,1,1,1,9,0,1,0,0,0,1,0,0,0,7,60,0,0,9,0,220.82645,.60500395,2488000,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47726,80547,112120,0,1,50,7,7,1,1,0,1,0,0,0,0,1,1,176621.91,1,1,.70359957,0,1,0,0,0,0,0,1,125.41045,125.28083,0,1.3288771,0,0,1225,3.583519,7.1115122,2.4849067,3.9318256,2.0794415,1.4996231,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15505,6,2,15,1,9.1413994,9.1413994,0,1.75,157750,2437000,-.16698869,0,.0061599053,0,44,1,1,1,10,0,1,0,0,0,1,0,0,7,7,7,7,7,6,0,226.00055,.61917961,1417000,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47726,80547,112120,0,0,0,7,7,1,1,0,0,1,0,0,0,0,0,182635.2,1,0,.41087046,1,0,0,0,0,0,0,1,109.96614,102.71109,0,2.3166261,2.3166261,0,1936,3.8066626,7.5688958,2.7725887,0,2.0794415,1.011601,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
